csv_row	parliament_year	motion_path	exact_match	precision	recall	f1	true_positives	false_positives	false_negatives	gold_signee_count	xml_predicted_signee_count	miss_rate	coverage	extra_rate	gold_ids	xml_predicted_ids	true_positive_ids	false_positive_ids	false_negative_ids	xml_body_ids	xml_metadata_ids	body_metadata_agree	signature_item_count	unknown_signature_count	missing_who_count	non_swerik_who_values	metadata_placeholder_count	metadata_non_swerik_values	xml_read_error	motion
407	200203	data/200203/mot-200203-MJU-00445.xml	False	1.0	0.75	0.8571428571428571	3	0	1	4	3	0.25	0.75	0.0	i-2mNEN1Zszf1P35pk3WZQhH; i-FWGPPxcLZRFDrb58TQhLuJ; i-PMx51X9QbaLUMtQNq6sVfz; i-YReAj4T8PWK3QbxXgEneMx	i-2mNEN1Zszf1P35pk3WZQhH; i-FWGPPxcLZRFDrb58TQhLuJ; i-PMx51X9QbaLUMtQNq6sVfz	i-2mNEN1Zszf1P35pk3WZQhH; i-FWGPPxcLZRFDrb58TQhLuJ; i-PMx51X9QbaLUMtQNq6sVfz		i-YReAj4T8PWK3QbxXgEneMx	i-2mNEN1Zszf1P35pk3WZQhH; i-FWGPPxcLZRFDrb58TQhLuJ; i-PMx51X9QbaLUMtQNq6sVfz	i-2mNEN1Zszf1P35pk3WZQhH; i-FWGPPxcLZRFDrb58TQhLuJ; i-PMx51X9QbaLUMtQNq6sVfz; i-YReAj4T8PWK3QbxXgEneMx	False	4	1	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/200203/mot-200203-MJU-00445.xml
408	200203	data/200203/mot-200203-MJU-00474.xml	True	1.0	1.0	1.0	1	0	0	1	1	0.0	1.0	0.0	i-DSgCixAdAvhSA1u2TeDZQH	i-DSgCixAdAvhSA1u2TeDZQH	i-DSgCixAdAvhSA1u2TeDZQH			i-DSgCixAdAvhSA1u2TeDZQH	i-DSgCixAdAvhSA1u2TeDZQH	True	1	0	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/200203/mot-200203-MJU-00474.xml
409	200203	data/200203/mot-200203-UU-00236.xml	True	1.0	1.0	1.0	4	0	0	4	4	0.0	1.0	0.0	i-3YBav2r8YXZiNoQkfb1bUy; i-LBN95MD8hn6zkXhRBcbJbB; i-PsSysCdjrkuVBAo163T4KM; i-Ybw8JnrmHGCsqpipBke8a7	i-3YBav2r8YXZiNoQkfb1bUy; i-LBN95MD8hn6zkXhRBcbJbB; i-PsSysCdjrkuVBAo163T4KM; i-Ybw8JnrmHGCsqpipBke8a7	i-3YBav2r8YXZiNoQkfb1bUy; i-LBN95MD8hn6zkXhRBcbJbB; i-PsSysCdjrkuVBAo163T4KM; i-Ybw8JnrmHGCsqpipBke8a7			i-3YBav2r8YXZiNoQkfb1bUy; i-LBN95MD8hn6zkXhRBcbJbB; i-PsSysCdjrkuVBAo163T4KM; i-Ybw8JnrmHGCsqpipBke8a7	i-3YBav2r8YXZiNoQkfb1bUy; i-LBN95MD8hn6zkXhRBcbJbB; i-PsSysCdjrkuVBAo163T4KM; i-Ybw8JnrmHGCsqpipBke8a7	True	4	0	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/200203/mot-200203-UU-00236.xml
410	200304	data/200304/mot-200304-JuU-00207.xml	True	1.0	1.0	1.0	1	0	0	1	1	0.0	1.0	0.0	i-9Kt7koTgzUZUA9ovNXYdWj	i-9Kt7koTgzUZUA9ovNXYdWj	i-9Kt7koTgzUZUA9ovNXYdWj			i-9Kt7koTgzUZUA9ovNXYdWj	i-9Kt7koTgzUZUA9ovNXYdWj	True	1	0	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/200304/mot-200304-JuU-00207.xml
411	200304	data/200304/mot-200304-SoU-00221.xml	True	1.0	1.0	1.0	6	0	0	6	6	0.0	1.0	0.0	i-6nbWfYQYwqJtM2XLoDTFkR; i-991obiMTz36s9V7z3YpuZk; i-GE8V8xQLUeUXqQYs9agnuG; i-LB9Tn6B1RXiAHZEWEK1hYC; i-WTCYyz27itjvuvffL1vZLi; i-mN8mVTBvBYjtHLNThWLo4	i-6nbWfYQYwqJtM2XLoDTFkR; i-991obiMTz36s9V7z3YpuZk; i-GE8V8xQLUeUXqQYs9agnuG; i-LB9Tn6B1RXiAHZEWEK1hYC; i-WTCYyz27itjvuvffL1vZLi; i-mN8mVTBvBYjtHLNThWLo4	i-6nbWfYQYwqJtM2XLoDTFkR; i-991obiMTz36s9V7z3YpuZk; i-GE8V8xQLUeUXqQYs9agnuG; i-LB9Tn6B1RXiAHZEWEK1hYC; i-WTCYyz27itjvuvffL1vZLi; i-mN8mVTBvBYjtHLNThWLo4			i-6nbWfYQYwqJtM2XLoDTFkR; i-991obiMTz36s9V7z3YpuZk; i-GE8V8xQLUeUXqQYs9agnuG; i-LB9Tn6B1RXiAHZEWEK1hYC; i-WTCYyz27itjvuvffL1vZLi; i-mN8mVTBvBYjtHLNThWLo4	i-6nbWfYQYwqJtM2XLoDTFkR; i-991obiMTz36s9V7z3YpuZk; i-GE8V8xQLUeUXqQYs9agnuG; i-LB9Tn6B1RXiAHZEWEK1hYC; i-WTCYyz27itjvuvffL1vZLi; i-mN8mVTBvBYjtHLNThWLo4	True	6	0	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/200304/mot-200304-SoU-00221.xml
412	200304	data/200304/mot-200304-SoU-00561.xml	True	1.0	1.0	1.0	5	0	0	5	5	0.0	1.0	0.0	i-6gEtTPavyMJxxUX6JZn9LW; i-DDTGf6wkyXKiMd3kYJ4KQv; i-FL3Tee8NjTSCkq4XGmHcyw; i-Uxe3rhosBnSZpqJX5d7gpy; i-XvdGNU5wNmbTiaurFoUuPb	i-6gEtTPavyMJxxUX6JZn9LW; i-DDTGf6wkyXKiMd3kYJ4KQv; i-FL3Tee8NjTSCkq4XGmHcyw; i-Uxe3rhosBnSZpqJX5d7gpy; i-XvdGNU5wNmbTiaurFoUuPb	i-6gEtTPavyMJxxUX6JZn9LW; i-DDTGf6wkyXKiMd3kYJ4KQv; i-FL3Tee8NjTSCkq4XGmHcyw; i-Uxe3rhosBnSZpqJX5d7gpy; i-XvdGNU5wNmbTiaurFoUuPb			i-6gEtTPavyMJxxUX6JZn9LW; i-DDTGf6wkyXKiMd3kYJ4KQv; i-FL3Tee8NjTSCkq4XGmHcyw; i-Uxe3rhosBnSZpqJX5d7gpy; i-XvdGNU5wNmbTiaurFoUuPb	i-6gEtTPavyMJxxUX6JZn9LW; i-DDTGf6wkyXKiMd3kYJ4KQv; i-FL3Tee8NjTSCkq4XGmHcyw; i-Uxe3rhosBnSZpqJX5d7gpy; i-XvdGNU5wNmbTiaurFoUuPb	True	5	0	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/200304/mot-200304-SoU-00561.xml
413	200405	data/200405/mot-200405-KU-00220.xml	True	1.0	1.0	1.0	1	0	0	1	1	0.0	1.0	0.0	i-BUsYTbnmyQrtHXSA2gEp9T	i-BUsYTbnmyQrtHXSA2gEp9T	i-BUsYTbnmyQrtHXSA2gEp9T			i-BUsYTbnmyQrtHXSA2gEp9T	i-BUsYTbnmyQrtHXSA2gEp9T	True	1	0	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/200405/mot-200405-KU-00220.xml
414	200405	data/200405/mot-200405-NU-00346.xml	True	1.0	1.0	1.0	4	0	0	4	4	0.0	1.0	0.0	i-4tAUyrL5FDqt2q3oYkcH9W; i-A1WkfiAbmndDMThhAvrWEm; i-BoRLrCqi4prCw3N11EyJPF; i-P9fVT6wJo29FgZWPQLxr6o	i-4tAUyrL5FDqt2q3oYkcH9W; i-A1WkfiAbmndDMThhAvrWEm; i-BoRLrCqi4prCw3N11EyJPF; i-P9fVT6wJo29FgZWPQLxr6o	i-4tAUyrL5FDqt2q3oYkcH9W; i-A1WkfiAbmndDMThhAvrWEm; i-BoRLrCqi4prCw3N11EyJPF; i-P9fVT6wJo29FgZWPQLxr6o			i-4tAUyrL5FDqt2q3oYkcH9W; i-A1WkfiAbmndDMThhAvrWEm; i-BoRLrCqi4prCw3N11EyJPF; i-P9fVT6wJo29FgZWPQLxr6o	i-4tAUyrL5FDqt2q3oYkcH9W; i-A1WkfiAbmndDMThhAvrWEm; i-BoRLrCqi4prCw3N11EyJPF; i-P9fVT6wJo29FgZWPQLxr6o	True	4	0	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/200405/mot-200405-NU-00346.xml
415	200405	data/200405/mot-200405-NU-00426.xml	True	1.0	1.0	1.0	4	0	0	4	4	0.0	1.0	0.0	i-2Bind9dyirGQ1UMwS9XjsT; i-2Gu4ZGJPSHe5VzhGSDaUPk; i-5gSCoqgN8cUnJLfPPLD7nv; i-C3fSSzQDuoh3kKasHW4AKa	i-2Bind9dyirGQ1UMwS9XjsT; i-2Gu4ZGJPSHe5VzhGSDaUPk; i-5gSCoqgN8cUnJLfPPLD7nv; i-C3fSSzQDuoh3kKasHW4AKa	i-2Bind9dyirGQ1UMwS9XjsT; i-2Gu4ZGJPSHe5VzhGSDaUPk; i-5gSCoqgN8cUnJLfPPLD7nv; i-C3fSSzQDuoh3kKasHW4AKa			i-2Bind9dyirGQ1UMwS9XjsT; i-2Gu4ZGJPSHe5VzhGSDaUPk; i-5gSCoqgN8cUnJLfPPLD7nv; i-C3fSSzQDuoh3kKasHW4AKa	i-2Bind9dyirGQ1UMwS9XjsT; i-2Gu4ZGJPSHe5VzhGSDaUPk; i-5gSCoqgN8cUnJLfPPLD7nv; i-C3fSSzQDuoh3kKasHW4AKa	True	4	0	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/200405/mot-200405-NU-00426.xml
416	200506	data/200506/mot-200506-MJU-00535.xml	True	1.0	1.0	1.0	2	0	0	2	2	0.0	1.0	0.0	i-9x2nw6aosA3pyEJfJTc1eD; i-GLV4P4jtfPZVZ95YSNxfBh	i-9x2nw6aosA3pyEJfJTc1eD; i-GLV4P4jtfPZVZ95YSNxfBh	i-9x2nw6aosA3pyEJfJTc1eD; i-GLV4P4jtfPZVZ95YSNxfBh			i-9x2nw6aosA3pyEJfJTc1eD; i-GLV4P4jtfPZVZ95YSNxfBh	i-9x2nw6aosA3pyEJfJTc1eD; i-GLV4P4jtfPZVZ95YSNxfBh	True	2	0	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/200506/mot-200506-MJU-00535.xml
417	200506	data/200506/mot-200506-UU-00269.xml	True	1.0	1.0	1.0	4	0	0	4	4	0.0	1.0	0.0	i-J2F63fdxUFAAeBTYXLX7MZ; i-NLfT4RS4huMCGpWx1zB8Ag; i-TECanR77Prb79DHwPvLitN; i-VHSPVhF5LjvV5m4yU1W3FJ	i-J2F63fdxUFAAeBTYXLX7MZ; i-NLfT4RS4huMCGpWx1zB8Ag; i-TECanR77Prb79DHwPvLitN; i-VHSPVhF5LjvV5m4yU1W3FJ	i-J2F63fdxUFAAeBTYXLX7MZ; i-NLfT4RS4huMCGpWx1zB8Ag; i-TECanR77Prb79DHwPvLitN; i-VHSPVhF5LjvV5m4yU1W3FJ			i-J2F63fdxUFAAeBTYXLX7MZ; i-NLfT4RS4huMCGpWx1zB8Ag; i-TECanR77Prb79DHwPvLitN; i-VHSPVhF5LjvV5m4yU1W3FJ	i-J2F63fdxUFAAeBTYXLX7MZ; i-NLfT4RS4huMCGpWx1zB8Ag; i-TECanR77Prb79DHwPvLitN; i-VHSPVhF5LjvV5m4yU1W3FJ	True	4	0	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/200506/mot-200506-UU-00269.xml
418	200506	data/200506/mot-200506-UbU-00329.xml	True	1.0	1.0	1.0	1	0	0	1	1	0.0	1.0	0.0	i-8Nio1rUw3hSjL6pvCGw22Y	i-8Nio1rUw3hSjL6pvCGw22Y	i-8Nio1rUw3hSjL6pvCGw22Y			i-8Nio1rUw3hSjL6pvCGw22Y	i-8Nio1rUw3hSjL6pvCGw22Y	True	1	0	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/200506/mot-200506-UbU-00329.xml
419	200607	data/200607/mot-200607-KU-00274.xml	True	1.0	1.0	1.0	2	0	0	2	2	0.0	1.0	0.0	i-Q1WPoNtt1578KMfEZ5TLkK; i-W6BJ44rcZjp5pD28NhHrCf	i-Q1WPoNtt1578KMfEZ5TLkK; i-W6BJ44rcZjp5pD28NhHrCf	i-Q1WPoNtt1578KMfEZ5TLkK; i-W6BJ44rcZjp5pD28NhHrCf			i-Q1WPoNtt1578KMfEZ5TLkK; i-W6BJ44rcZjp5pD28NhHrCf	i-Q1WPoNtt1578KMfEZ5TLkK; i-W6BJ44rcZjp5pD28NhHrCf	True	2	0	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/200607/mot-200607-KU-00274.xml
420	200607	data/200607/mot-200607-SfU-00213.xml	True	1.0	1.0	1.0	1	0	0	1	1	0.0	1.0	0.0	i-122QwSSpyGJQiTJjmrUJCM	i-122QwSSpyGJQiTJjmrUJCM	i-122QwSSpyGJQiTJjmrUJCM			i-122QwSSpyGJQiTJjmrUJCM	i-122QwSSpyGJQiTJjmrUJCM	True	1	0	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/200607/mot-200607-SfU-00213.xml
421	200607	data/200607/mot-200607-UU-00009.xml	True	1.0	1.0	1.0	5	0	0	5	5	0.0	1.0	0.0	i-2EZPhWWR7yHztg3zN2aNvh; i-34FRvyXQKUigF3Qr9AwKJe; i-9x2nw6aosA3pyEJfJTc1eD; i-Q6UywURdDfH4kXfTm7hwEb; i-YLCb84oKoGK1m8cPa9cw3z	i-2EZPhWWR7yHztg3zN2aNvh; i-34FRvyXQKUigF3Qr9AwKJe; i-9x2nw6aosA3pyEJfJTc1eD; i-Q6UywURdDfH4kXfTm7hwEb; i-YLCb84oKoGK1m8cPa9cw3z	i-2EZPhWWR7yHztg3zN2aNvh; i-34FRvyXQKUigF3Qr9AwKJe; i-9x2nw6aosA3pyEJfJTc1eD; i-Q6UywURdDfH4kXfTm7hwEb; i-YLCb84oKoGK1m8cPa9cw3z			i-2EZPhWWR7yHztg3zN2aNvh; i-34FRvyXQKUigF3Qr9AwKJe; i-9x2nw6aosA3pyEJfJTc1eD; i-Q6UywURdDfH4kXfTm7hwEb; i-YLCb84oKoGK1m8cPa9cw3z	i-2EZPhWWR7yHztg3zN2aNvh; i-34FRvyXQKUigF3Qr9AwKJe; i-9x2nw6aosA3pyEJfJTc1eD; i-Q6UywURdDfH4kXfTm7hwEb; i-YLCb84oKoGK1m8cPa9cw3z	True	5	0	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/200607/mot-200607-UU-00009.xml
422	200708	data/200708/mot-200708-SfU-00326.xml	True	1.0	1.0	1.0	1	0	0	1	1	0.0	1.0	0.0	i-A1WkfiAbmndDMThhAvrWEm	i-A1WkfiAbmndDMThhAvrWEm	i-A1WkfiAbmndDMThhAvrWEm			i-A1WkfiAbmndDMThhAvrWEm	i-A1WkfiAbmndDMThhAvrWEm	True	1	0	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/200708/mot-200708-SfU-00326.xml
423	200708	data/200708/mot-200708-TU-00392.xml	True	1.0	1.0	1.0	2	0	0	2	2	0.0	1.0	0.0	i-B34sv9ytsiioT1XaQtyXUo; i-JfXS8EFEqMfBiyryszrVvW	i-B34sv9ytsiioT1XaQtyXUo; i-JfXS8EFEqMfBiyryszrVvW	i-B34sv9ytsiioT1XaQtyXUo; i-JfXS8EFEqMfBiyryszrVvW			i-B34sv9ytsiioT1XaQtyXUo; i-JfXS8EFEqMfBiyryszrVvW	i-B34sv9ytsiioT1XaQtyXUo; i-JfXS8EFEqMfBiyryszrVvW	True	2	0	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/200708/mot-200708-TU-00392.xml
424	200708	data/200708/mot-200708-UU-00332.xml	True	1.0	1.0	1.0	24	0	0	24	24	0.0	1.0	0.0	i-24CbHNwsRznss4Yas6HseU; i-2aZQBvMx8o6ihusfvExbt8; i-AHfQ621Fp1orxTGB2WDjUY; i-BZ7PcK8D1efvHXsafGEMKE; i-CYXB5gc8UwhvnW3jqhdnoq; i-Evjo9hsKrPvb3KMyegAipb; i-HRPpQ8qPTSDiXRLMZkqL1u; i-HUjSZiwF294s3waLDaSH8f; i-HpwkrkkrFd1MRPixHrr8q1; i-K3yJ7rruozYUK99nj91ffc; i-L3xspgThUxUN1YtSDqcmk8; i-Lkf5FvD1gchUCpgYWfTFLh; i-M5o8cYSRJsbmZdvevomfQX; i-N9Pi9YpD4nvtCEsVp2CGcX; i-QhURWkawnPDBf443faKewj; i-TECanR77Prb79DHwPvLitN; i-TSGehE1rwudkXFF6bgJHmH; i-W4ZdT3cRpUqSBcZCGKXaji; i-WG11xmCpAW9nyyXv1sJFAK; i-WbrCkKzXDH4v9N1NB5PEQS; i-WpwTRcdcGLWddgdaUtKiwJ; i-XHzgSBhvzhMtyTsYMbxgy4; i-YU8i88S8eJQ5ZYdJzkoGef; i-Ybw8JnrmHGCsqpipBke8a7	i-24CbHNwsRznss4Yas6HseU; i-2aZQBvMx8o6ihusfvExbt8; i-AHfQ621Fp1orxTGB2WDjUY; i-BZ7PcK8D1efvHXsafGEMKE; i-CYXB5gc8UwhvnW3jqhdnoq; i-Evjo9hsKrPvb3KMyegAipb; i-HRPpQ8qPTSDiXRLMZkqL1u; i-HUjSZiwF294s3waLDaSH8f; i-HpwkrkkrFd1MRPixHrr8q1; i-K3yJ7rruozYUK99nj91ffc; i-L3xspgThUxUN1YtSDqcmk8; i-Lkf5FvD1gchUCpgYWfTFLh; i-M5o8cYSRJsbmZdvevomfQX; i-N9Pi9YpD4nvtCEsVp2CGcX; i-QhURWkawnPDBf443faKewj; i-TECanR77Prb79DHwPvLitN; i-TSGehE1rwudkXFF6bgJHmH; i-W4ZdT3cRpUqSBcZCGKXaji; i-WG11xmCpAW9nyyXv1sJFAK; i-WbrCkKzXDH4v9N1NB5PEQS; i-WpwTRcdcGLWddgdaUtKiwJ; i-XHzgSBhvzhMtyTsYMbxgy4; i-YU8i88S8eJQ5ZYdJzkoGef; i-Ybw8JnrmHGCsqpipBke8a7	i-24CbHNwsRznss4Yas6HseU; i-2aZQBvMx8o6ihusfvExbt8; i-AHfQ621Fp1orxTGB2WDjUY; i-BZ7PcK8D1efvHXsafGEMKE; i-CYXB5gc8UwhvnW3jqhdnoq; i-Evjo9hsKrPvb3KMyegAipb; i-HRPpQ8qPTSDiXRLMZkqL1u; i-HUjSZiwF294s3waLDaSH8f; i-HpwkrkkrFd1MRPixHrr8q1; i-K3yJ7rruozYUK99nj91ffc; i-L3xspgThUxUN1YtSDqcmk8; i-Lkf5FvD1gchUCpgYWfTFLh; i-M5o8cYSRJsbmZdvevomfQX; i-N9Pi9YpD4nvtCEsVp2CGcX; i-QhURWkawnPDBf443faKewj; i-TECanR77Prb79DHwPvLitN; i-TSGehE1rwudkXFF6bgJHmH; i-W4ZdT3cRpUqSBcZCGKXaji; i-WG11xmCpAW9nyyXv1sJFAK; i-WbrCkKzXDH4v9N1NB5PEQS; i-WpwTRcdcGLWddgdaUtKiwJ; i-XHzgSBhvzhMtyTsYMbxgy4; i-YU8i88S8eJQ5ZYdJzkoGef; i-Ybw8JnrmHGCsqpipBke8a7			i-24CbHNwsRznss4Yas6HseU; i-2aZQBvMx8o6ihusfvExbt8; i-AHfQ621Fp1orxTGB2WDjUY; i-BZ7PcK8D1efvHXsafGEMKE; i-CYXB5gc8UwhvnW3jqhdnoq; i-Evjo9hsKrPvb3KMyegAipb; i-HRPpQ8qPTSDiXRLMZkqL1u; i-HUjSZiwF294s3waLDaSH8f; i-HpwkrkkrFd1MRPixHrr8q1; i-K3yJ7rruozYUK99nj91ffc; i-L3xspgThUxUN1YtSDqcmk8; i-Lkf5FvD1gchUCpgYWfTFLh; i-M5o8cYSRJsbmZdvevomfQX; i-N9Pi9YpD4nvtCEsVp2CGcX; i-QhURWkawnPDBf443faKewj; i-TECanR77Prb79DHwPvLitN; i-TSGehE1rwudkXFF6bgJHmH; i-W4ZdT3cRpUqSBcZCGKXaji; i-WG11xmCpAW9nyyXv1sJFAK; i-WbrCkKzXDH4v9N1NB5PEQS; i-WpwTRcdcGLWddgdaUtKiwJ; i-XHzgSBhvzhMtyTsYMbxgy4; i-YU8i88S8eJQ5ZYdJzkoGef; i-Ybw8JnrmHGCsqpipBke8a7	i-24CbHNwsRznss4Yas6HseU; i-2aZQBvMx8o6ihusfvExbt8; i-AHfQ621Fp1orxTGB2WDjUY; i-BZ7PcK8D1efvHXsafGEMKE; i-CYXB5gc8UwhvnW3jqhdnoq; i-Evjo9hsKrPvb3KMyegAipb; i-HRPpQ8qPTSDiXRLMZkqL1u; i-HUjSZiwF294s3waLDaSH8f; i-HpwkrkkrFd1MRPixHrr8q1; i-K3yJ7rruozYUK99nj91ffc; i-L3xspgThUxUN1YtSDqcmk8; i-Lkf5FvD1gchUCpgYWfTFLh; i-M5o8cYSRJsbmZdvevomfQX; i-N9Pi9YpD4nvtCEsVp2CGcX; i-QhURWkawnPDBf443faKewj; i-TECanR77Prb79DHwPvLitN; i-TSGehE1rwudkXFF6bgJHmH; i-W4ZdT3cRpUqSBcZCGKXaji; i-WG11xmCpAW9nyyXv1sJFAK; i-WbrCkKzXDH4v9N1NB5PEQS; i-WpwTRcdcGLWddgdaUtKiwJ; i-XHzgSBhvzhMtyTsYMbxgy4; i-YU8i88S8eJQ5ZYdJzkoGef; i-Ybw8JnrmHGCsqpipBke8a7	True	24	0	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/200708/mot-200708-UU-00332.xml
425	200809	data/200809/mot-200809-CU-00448.xml	True	1.0	1.0	1.0	19	0	0	19	19	0.0	1.0	0.0	i-2EZPhWWR7yHztg3zN2aNvh; i-2GE534P2Foy3WpqKPVNeW8; i-34FRvyXQKUigF3Qr9AwKJe; i-3GrPnM5KDKuSxfWxymYNoC; i-5QNmudGpnjjRJCTYzakn9H; i-7YbH6oTUwG4Qn94QEVE6as; i-9BUsH2Bn1bGihptNC5r7uq; i-9hz9iPqymCdhBS9gVoZrbj; i-9x2nw6aosA3pyEJfJTc1eD; i-AYmS6K7Srh7q1Zzbf1nZwW; i-FfCiJc8kVZcwio9wsCvVkH; i-FnYuSnrPcb2UZaoXY7vjXa; i-FvpsLGyVJwy2VnAqBbfthX; i-PPtpTU7erj7n8C4rdQihuK; i-Q6UywURdDfH4kXfTm7hwEb; i-SNtv8jZRB19Jr8oegj1mGK; i-UFTZBKNRWWLXUXAtcCcVfH; i-VRHymVx7EsX48sg7b5qmpS; i-WG11xmCpAW9nyyXv1sJFAK	i-2EZPhWWR7yHztg3zN2aNvh; i-2GE534P2Foy3WpqKPVNeW8; i-34FRvyXQKUigF3Qr9AwKJe; i-3GrPnM5KDKuSxfWxymYNoC; i-5QNmudGpnjjRJCTYzakn9H; i-7YbH6oTUwG4Qn94QEVE6as; i-9BUsH2Bn1bGihptNC5r7uq; i-9hz9iPqymCdhBS9gVoZrbj; i-9x2nw6aosA3pyEJfJTc1eD; i-AYmS6K7Srh7q1Zzbf1nZwW; i-FfCiJc8kVZcwio9wsCvVkH; i-FnYuSnrPcb2UZaoXY7vjXa; i-FvpsLGyVJwy2VnAqBbfthX; i-PPtpTU7erj7n8C4rdQihuK; i-Q6UywURdDfH4kXfTm7hwEb; i-SNtv8jZRB19Jr8oegj1mGK; i-UFTZBKNRWWLXUXAtcCcVfH; i-VRHymVx7EsX48sg7b5qmpS; i-WG11xmCpAW9nyyXv1sJFAK	i-2EZPhWWR7yHztg3zN2aNvh; i-2GE534P2Foy3WpqKPVNeW8; i-34FRvyXQKUigF3Qr9AwKJe; i-3GrPnM5KDKuSxfWxymYNoC; i-5QNmudGpnjjRJCTYzakn9H; i-7YbH6oTUwG4Qn94QEVE6as; i-9BUsH2Bn1bGihptNC5r7uq; i-9hz9iPqymCdhBS9gVoZrbj; i-9x2nw6aosA3pyEJfJTc1eD; i-AYmS6K7Srh7q1Zzbf1nZwW; i-FfCiJc8kVZcwio9wsCvVkH; i-FnYuSnrPcb2UZaoXY7vjXa; i-FvpsLGyVJwy2VnAqBbfthX; i-PPtpTU7erj7n8C4rdQihuK; i-Q6UywURdDfH4kXfTm7hwEb; i-SNtv8jZRB19Jr8oegj1mGK; i-UFTZBKNRWWLXUXAtcCcVfH; i-VRHymVx7EsX48sg7b5qmpS; i-WG11xmCpAW9nyyXv1sJFAK			i-2EZPhWWR7yHztg3zN2aNvh; i-2GE534P2Foy3WpqKPVNeW8; i-34FRvyXQKUigF3Qr9AwKJe; i-3GrPnM5KDKuSxfWxymYNoC; i-5QNmudGpnjjRJCTYzakn9H; i-7YbH6oTUwG4Qn94QEVE6as; i-9BUsH2Bn1bGihptNC5r7uq; i-9hz9iPqymCdhBS9gVoZrbj; i-9x2nw6aosA3pyEJfJTc1eD; i-AYmS6K7Srh7q1Zzbf1nZwW; i-FfCiJc8kVZcwio9wsCvVkH; i-FnYuSnrPcb2UZaoXY7vjXa; i-FvpsLGyVJwy2VnAqBbfthX; i-PPtpTU7erj7n8C4rdQihuK; i-Q6UywURdDfH4kXfTm7hwEb; i-SNtv8jZRB19Jr8oegj1mGK; i-UFTZBKNRWWLXUXAtcCcVfH; i-VRHymVx7EsX48sg7b5qmpS; i-WG11xmCpAW9nyyXv1sJFAK	i-2EZPhWWR7yHztg3zN2aNvh; i-2GE534P2Foy3WpqKPVNeW8; i-34FRvyXQKUigF3Qr9AwKJe; i-3GrPnM5KDKuSxfWxymYNoC; i-5QNmudGpnjjRJCTYzakn9H; i-7YbH6oTUwG4Qn94QEVE6as; i-9BUsH2Bn1bGihptNC5r7uq; i-9hz9iPqymCdhBS9gVoZrbj; i-9x2nw6aosA3pyEJfJTc1eD; i-AYmS6K7Srh7q1Zzbf1nZwW; i-FfCiJc8kVZcwio9wsCvVkH; i-FnYuSnrPcb2UZaoXY7vjXa; i-FvpsLGyVJwy2VnAqBbfthX; i-PPtpTU7erj7n8C4rdQihuK; i-Q6UywURdDfH4kXfTm7hwEb; i-SNtv8jZRB19Jr8oegj1mGK; i-UFTZBKNRWWLXUXAtcCcVfH; i-VRHymVx7EsX48sg7b5qmpS; i-WG11xmCpAW9nyyXv1sJFAK	True	19	0	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/200809/mot-200809-CU-00448.xml
426	200809	data/200809/mot-200809-KU-00267.xml	True	1.0	1.0	1.0	1	0	0	1	1	0.0	1.0	0.0	i-9xarzmckV5SS8EyJPN5b3x	i-9xarzmckV5SS8EyJPN5b3x	i-9xarzmckV5SS8EyJPN5b3x			i-9xarzmckV5SS8EyJPN5b3x	i-9xarzmckV5SS8EyJPN5b3x	True	1	0	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/200809/mot-200809-KU-00267.xml
427	200809	data/200809/mot-200809-SoU-00226.xml	True	1.0	1.0	1.0	1	0	0	1	1	0.0	1.0	0.0	i-L3xspgThUxUN1YtSDqcmk8	i-L3xspgThUxUN1YtSDqcmk8	i-L3xspgThUxUN1YtSDqcmk8			i-L3xspgThUxUN1YtSDqcmk8	i-L3xspgThUxUN1YtSDqcmk8	True	1	0	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/200809/mot-200809-SoU-00226.xml
