motion	parliament_year	chamber	annotation	most_probable_line	lev	wer	cer
data/197576/mot-197576--00198.xml	197576	ek	Der är värt att notera att vid riksdagsbehandlingen helt förbisågs att ett	 Det är värt att notera att vid riksdagsbehandlingen helt förbisågs att ett	1	0.0833333358168602	0.013513513513513514
data/197576/mot-197576--00198.xml	197576	ek	börjat sin verksamhet. Datainspektionen har en svår uppgift att fylla. Det	 börjat sin verksamhet. Datainspektionen har en svår uppgift att fylla. Det	0	0.0	0.0
data/197576/mot-197576--00982.xml	197576	ek	Konklusionen blir att samfällighet lika gärna kan avståfrån att yrka avdrag	Konklusionen blir att samfällighet lika gärna kan avstå från att yrka avdrag	1	0.1666666716337204	0.013333333333333334
data/197576/mot-197576--00982.xml	197576	ek	person som omfattas av dubbelbeskattningsprincipen, har man ansett sig	 person som omfattas av dubbelbeskattningsprincipen, har man ansett sig	0	0.0	0.0
data/197576/mot-197576--00982.xml	197576	ek	böra gå så långt. I sak föreligger ingen skillnad mot att inkomstbeskatta	 böra gå så långt. I sak föreligger ingen skillnad mot att inkomstbeskatta	0	0.0	0.0
data/197576/mot-197576--01633.xml	197576	ek	Motion	 Motion	0	0.0	0.0
data/197576/mot-197576--01633.xml	197576	ek	av herrar Andersson i Nybro och Fransson	 av herrar Andersson i Nybro och Fransson	0	0.0	0.0
data/197576/mot-197576--01633.xml	197576	ek	av vattendragen. I regel är kostnaderna för att i någon mån återställa	 av vattendragen. I regel är kostnaderna för att i någon mån återställa	0	0.0	0.0
data/197677/mot-197677--00098.xml	197677	ek	betydelse för huvudmannen om vårdkostnaden betalas kontant till ett annat	 betydelse för huvudmannen om vårdkostnaden betalas kontant till ett annat	0	0.0	0.0
data/197677/mot-197677--00098.xml	197677	ek	utanför det egna landstingsområdet. Den naturligaste lösningen vore alltså	 utanför det egna landstingsområdet. Den naturligaste lösningen vore alltså	0	0.0	0.0
data/197677/mot-197677--00098.xml	197677	ek	KARL BENGTSSON (fp) i Varberg	 KARL BENGTSSON (fp) i Varberg	0	0.0	0.0
data/197677/mot-197677--00115.xml	197677	ek	1976/77:115	 1976/77:115	0	0.0	0.0
data/197677/mot-197677--00115.xml	197677	ek	av herr Wååg m. fl.	 av herr Wååg m. fl.	0	0.0	0.0
data/197677/mot-197677--00115.xml	197677	ek	bestämmelserna för fordons och fordonsdetaljers funktion och	 bestämmelserna för fordons och fordonsdetaljers funktion och	0	0.0	0.0
data/197677/mot-197677--00924.xml	197677	ek	cepterad, om än med kraftigt begränsad tillämplighet, än att ta risken av	 cepterad, om än med kraftigt begränsad tillämplighet, än att ta risken av	0	0.0	0.0
data/197677/mot-197677--00924.xml	197677	ek	Statsrådet Friggebo har i interpellationssvar (1976-12-07) sagt att enligt	 Statsrådet Friggebo har i interpellationssvar (1976-12-07) sagt att enligt	0	0.0	0.0
data/197677/mot-197677--00924.xml	197677	ek	Det nämnda uttalandet, i förening med tidigare uttalanden om att för-	 Det nämnda uttalandet, i förening med tidigare uttalanden om att för-	0	0.0	0.0
data/197879/mot-197879--00753.xml	197879	ek	menderas, är direkt olämpliga emedan de innehåller 50 % mer syra och ger en	menderas, är direkt olämpliga emedan de innehåller 50 96 mer syra och ger en	2	0.0714285746216774	0.02666666666666667
data/197879/mot-197879--00753.xml	197879	ek	En ytterligare positiv effekt med kalkfällning är att slammet ej i onödan	 En ytterligare positiv effekt med kalkfällning är att slammet ej i onödan	0	0.0	0.0
data/197879/mot-197879--00753.xml	197879	ek	f. n. genom brist på stöd i princip ligger på is.	 f.n. genom brist på stöd i princip ligger på is. 	1	0.20000000298023224	0.02040816326530612
data/197879/mot-197879--02065.xml	197879	ek	Att länet med sina i många stycken utvecklingsbara tillgångar som	 Att länet med sina i många stycken utvecklingsbara tillgångar som	0	0.0	0.0
data/197879/mot-197879--02065.xml	197879	ek	statens sida.	 statens sida.	0	0.0	0.0
data/197879/mot-197879--02065.xml	197879	ek	därmed också mer svårbemästrade än de som uppstår vid akuta kriser och för	 därmed också mer svårbemästrade än de som uppstår vid akuta kriser och för	0	0.0	0.0
data/197879/mot-197879--02110.xml	197879	ek	skulle kunna resultera i att forskningsområdena förskjuts mot ekonomiska	 skulle kunna resultera i att forskningsområdena förskjuts mot ekonomiska	0	0.0	0.0
data/197879/mot-197879--02110.xml	197879	ek	kunnande skulle kunna utnyttjas för civila ändamål och hur t. ex. produk-	 kunnande skulle kunna utnyttjas för civila ändamål och hur t. ex. produk-	0	0.0	0.0
data/197879/mot-197879--02110.xml	197879	ek	tion. Ett tekniskt kunnande för omrustning skulle kunna växa fram inom	 tion. Ett tekniskt kunnande för omrustning skulle kunna växa fram inom	0	0.0	0.0
data/197980/mot-197980--00269.xml	197980	ek	härrör från eget arbete delades i motionen 1978/79:346 (m). I denna	 härrör från eget arbete delades i motionen 1978/79:346 (m). I denna	0	0.0	0.0
data/197980/mot-197980--00269.xml	197980	ek	den härrör från eget arbete,	 den härrör från eget arbete,	0	0.0	0.0
data/197980/mot-197980--00269.xml	197980	ek	beskattningsreglerna för pensionsförsäkringar. Det framgår av denna att ett	 beskattningsreglerna för pensionsförsäkringar. Det framgår av denna att ett	0	0.0	0.0
data/197980/mot-197980--00345.xml	197980	ek	på produktionen liksom de skikt i samhället som upprätthåller funktioner	 på produktionen liksom de skikt i samhället som upprätthåller funktioner	0	0.0	0.0
data/197980/mot-197980--00345.xml	197980	ek	ersättningen åt arbetskraften är nödvändig för att produktionen skall kunna	 ersättningen åt arbetskraften är nödvändig för att produktionen skall kunna	0	0.0	0.0
data/197980/mot-197980--00345.xml	197980	ek	tionstillväxt, inte nödvändig på samma sätt. Produktionen kan upprepa sig i	 tionstillväxt, inte nödvändig på samma sätt. Produktionen kan upprepa sig i	0	0.0	0.0
data/197980/mot-197980--01440.xml	197980	ek	drabbades, medförde att branschens sysselsättning i Kalmar län minskat med	 drabbades, medförde att branschens sysselsättning i Kalmar län minskat med	0	0.0	0.0
data/197980/mot-197980--01440.xml	197980	ek	Strukturomvandlingen inom den manuella glasindustrin har medfört, att	 Strukturomvandlingen inom den manuella glasindustrin har medfört, att	0	0.0	0.0
data/197980/mot-197980--01440.xml	197980	ek	Stockholm den 25 januari 1980	 Stockholm den 25 januari 1980	0	0.0	0.0
data/198081/mot-198081--01050.xml	198081	ek	underavverkning i den svenska skogen, speciellt då i den privatägda skogen.	 underavverkning i den svenska skogen, speciellt då i den privatägda skogen.	0	0.0	0.0
data/198081/mot-198081--01050.xml	198081	ek	verkligheten torde inte detta vara den enda orsaken, då många privata	 verkligheten torde inte detta vara den enda orsaken, då många privata	0	0.0	0.0
data/198081/mot-198081--01050.xml	198081	ek	skogsägarna eller genom avgifter från skogsindustrin, alltså utan några	 skogsägarna eller genom avgifter från skogsindustrin, alltså utan några	0	0.0	0.0
data/198081/mot-198081--01252.xml	198081	ek	obyråkratisk utformning.	 obyråkratisk utformning.	0	0.0	0.0
data/198081/mot-198081--01252.xml	198081	ek	I avvaktan på en förändring och förenkling av statsbidragssystemet bör	 I avvaktan på en förändring och förenkling av statsbidragssystemet bör	0	0.0	0.0
data/198081/mot-198081--01252.xml	198081	ek	riksdagens ges regeringen till känna.	v riksdagen ges regeringen till känna.	3	0.3333333432674408	0.08108108108108109
data/198081/mot-198081--01928.xml	198081	ek	Hur svensk stålindustris framtid kommer att gestalta sig är direkt	 Hur svensk stålindustris framtid kommer att gestalta sig är direkt	0	0.0	0.0
data/198081/mot-198081--01928.xml	198081	ek	hemställan. Som ett komplement till denna motion vill vi aktualisera	 hemställan. Som ett komplement till denna motion vill vi aktualisera	0	0.0	0.0
data/198081/mot-198081--01928.xml	198081	ek	Bondgruvan.	 Bondgruvan.	0	0.0	0.0
data/198182/mot-198182--00102.xml	198182	ek	som är möjliga att åstadkomma.	 som är möjliga att åstadkomma.	0	0.0	0.0
data/198182/mot-198182--00102.xml	198182	ek	2. att riksdagen beslutar till Bidrag till vissa transporter på molm-	 2. att riksdagen beslutar till Bidrag till vissa transporter på molm-	0	0.0	0.0
data/198182/mot-198182--00102.xml	198182	ek	INGVAR CARLSSON (s) ESSEN LINDAHL (s)	 INGVAR CARLSSON (s) ESSEN LINDAHL (s)	0	0.0	0.0
data/198182/mot-198182--00326.xml	198182	ek	Med hänvisning till vad som anförts i motion 1981/82:325 föreslås	 Med hänvisning till vad som anförts i motion 1981/82:325 föreslås	0	0.0	0.0
data/198182/mot-198182--00326.xml	198182	ek	EVA HJELMSTRÖM (vpk) JOHN ANDERSSON (vpk)	 EVA HJELMSTRÖM (vpk) JOHN ANDERSSON (vpk)	0	0.0	0.0
data/198182/mot-198182--00326.xml	198182	ek	SVEN HENRICSSON (vpk) RAUL BLÜCHER (vpk)	 SVEN HENRICSSON (vpk) RAUL BLUCHER (vpk)	1	0.1666666716337204	0.025
data/198182/mot-198182--01202.xml	198182	ek	projektet deltar även RBU i Uppsala län. Stiftelsen har nu dömts att betala	 projektet deltar även RBU i Uppsala län. Stiftelsen har nu dömts att betala	0	0.0	0.0
data/198182/mot-198182--01202.xml	198182	ek	medel av detta slag.	 medel av detta slag.	0	0.0	0.0
data/198182/mot-198182--01202.xml	198182	ek	Med hänvisning till det anförda hemställs	 Med hänvisning till det anförda hemstälis	1	0.1666666716337204	0.024390243902439025
data/198283/mot-198283--01209.xml	198283	ek	Med hänvisning till det anförda föreslår vi	 Med hänvisning till det anförda föreslår vi	0	0.0	0.0
data/198283/mot-198283--01209.xml	198283	ek	att riksdagen beslutar som sin mening ge regeringen till känna dels att	 att riksdagen beslutar som sin mening ge regeringen till känna dels att	0	0.0	0.0
data/198283/mot-198283--01209.xml	198283	ek	budgetpropositionen bilaga 4 icke skall ske, dels vad i motionen	 budgetpropositionen bilaga 4 icke skall ske, dels vad i motionen	0	0.0	0.0
data/198283/mot-198283--01910.xml	198283	ek	överta huvudmannaskapet för Stensunds skolenhet i Nyköping. Avsikten	 överta huvudmannaskapet för Stensunds skolenhet i Nyköping. Avsikten	0	0.0	0.0
data/198283/mot-198283--01910.xml	198283	ek	te med de tre folrörelser, som nu vill överta skolan. Kurserna för arbets-	te med de tre folkrörelser, som nu vill överta skolan. Kurserna för arbets-	1	0.07692307978868484	0.013513513513513514
data/198283/mot-198283--01910.xml	198283	ek	utvecklingen. Praktiskt har skolan både erfarenheter, lärarresurser, lo-	 utvecklingen. Praktiskt har skolan både erfarenheter, lärarresurser, lo-	0	0.0	0.0
data/198283/mot-198283--02140.xml	198283	ek	6.5 Differentierad arbetsgivaravgift för olika stora företag 23	 6.5 Differentierad arbetsgivaravgift för olika stora företag ..	2	0.125	0.031746031746031744
data/198283/mot-198283--02140.xml	198283	ek	6.8 Automatiken i statsbudgeten 25	 6,8 Automatiken i statsbudgefén” =	6	0.6000000238418579	0.17647058823529413
data/198283/mot-198283--02140.xml	198283	ek	6.11 Avveckling av fonder 30	 6.11 Avveckling av fonder 6.	2	0.20000000298023224	0.07142857142857142
data/198384/mot-198384--00275.xml	198384	ek	prövning formellt skall ske endast vart tredje år - att bidraget kommer att	 prövning formellt skall ske endast vart tredje år — att bidraget kommer att	1	0.07692307978868484	0.013333333333333334
data/198384/mot-198384--00275.xml	198384	ek	lämpligt jobb.	 lämpligt jobb.	0	0.0	0.0
data/198384/mot-198384--00275.xml	198384	ek	arbetssökande. Arbetsmarknadsstyrelsen finner det dock i hög grad tvek-	 arbetssökande. Arbetsmarknadsstyrelsen finner det dock i hög grad tvek-	0	0.0	0.0
data/198384/mot-198384--00948.xml	198384	ek	ningsvärt att tullverket inte varit berett att, innan en så drastisk åtgärd	 ningsvärt att tullverket inte varit berett att, innan en så drastisk åtgärd	0	0.0	0.0
data/198384/mot-198384--00948.xml	198384	ek	och som inte har motsvarande negativa konsekvenser.	 och som inte har motsvarande negativa konsekvenser.	0	0.0	0.0
data/198384/mot-198384--00948.xml	198384	ek	SONJA REMBO (m)	 SONJA REMBO (m)	0	0.0	0.0
data/198384/mot-198384--02567.xml	198384	ek	"med varandra - är det prostitution?"" ""Nej, naturligtvis inte - om jag som"	 med varandra — är det prostitution?” ”Nej, naturligtvis inte — om jag som	4	0.3076923191547394	0.0547945205479452
data/198384/mot-198384--02567.xml	198384	ek	verkligen korrekt att fastighetsägaren skall bli straffad för något han inte	 verkligen korrekt att fastighetsägaren skall bli straffad för något han inte	0	0.0	0.0
data/198384/mot-198384--02567.xml	198384	ek	taxichauffören att ta betalt, då gör sig kunden skyldig till muta och blir	 taxichauffören att ta betalt, då gör sig kunden skyldig till muta och blir	0	0.0	0.0
data/198485/mot-198485--00723.xml	198485	ek	också ha stor lokaliseringspolitisk och regionalpolitisk betydelse. En	 också ha stor lokaliseringspolitisk och regionalpolitisk betydelse. En	0	0.0	0.0
data/198485/mot-198485--00723.xml	198485	ek	regionalpolitiska och sysselsättningsmässiga skäl talar för en lokalisering av	 regionalpolitiska och sysselsättningsmässiga skäl talar för en lokalisering av	0	0.0	0.0
data/198485/mot-198485--00723.xml	198485	ek	och forskning inom det trätekniska området till Hultsfred.	 och forskning inom det trätekniska området till Hultsfred.	0	0.0	0.0
data/198485/mot-198485--02007.xml	198485	ek	ningssamling. Avgiftsbeloppen för de viktigaste råvarorna för foderbland-	 ningssamling. Avgiftsbeloppen för de viktigaste råvarorna för foderbland-	0	0.0	0.0
data/198485/mot-198485--02007.xml	198485	ek	finns heller inte några regler som förbjuder detta. Gällande förordning om	 finns heller inte några regler som förbjuder detta. Gällande förordning om	0	0.0	0.0
data/198485/mot-198485--02007.xml	198485	ek	Ytterligare en vara som kan användas som foder är befriad från avgift.	 Ytterligare en vara som kan användas som foder är befriad från avgift.	0	0.0	0.0
data/198485/mot-198485--02817.xml	198485	ek	Ulf Adelsohn m. fl.	 Ulf Adelsohn m. fl.	0	0.0	0.0
data/198485/mot-198485--02817.xml	198485	ek	1. att riksdagen hos regeringen begär utredning och förslag som	 1. att riksdagen hos regeringen begär utredning och förslag som	0	0.0	0.0
data/198485/mot-198485--02817.xml	198485	ek	motionen anförts om nu gällande regler för ersättningen från	 motionen anförts om nu gällande regler för ersättningen från	0	0.0	0.0
data/198586/mot-198586--00508.xml	198586	ek	riksbanken inrättar ett antal s. k. postala sedeldepåer	 riksbanken inrättar ett antal s. k. postala sedeldepåer	0	0.0	0.0
data/198586/mot-198586--00508.xml	198586	ek	är viktig såväl för banker och post som för allmänheten är det viktigt att	 är viktig såväl för banker och post som för allmänheten är det viktigt att	0	0.0	0.0
data/198586/mot-198586--00508.xml	198586	ek	förlänga omloppstiden och därmed minska kostnaderna för sedelhantering-	 förlänga omloppstiden och därmed minska kostnaderna för sedelhantering-	0	0.0	0.0
data/198586/mot-198586-JuU-00623.xml	198586	ek	1985/86:Ju623	 1985/86:Ju623	0	0.0	0.0
data/198586/mot-198586-JuU-00623.xml	198586	ek	Göte Jonsson och Anita Bråkenhielm (m)	 Göte Jonsson och Anita Bråkenhielm (m)	0	0.0	0.0
data/198586/mot-198586-JuU-00623.xml	198586	ek	Göte Jonsson (m) Anita Bråkenhielm (m)	 Göte Jonsson (m) Anita Bråkenhielm (m)	0	0.0	0.0
data/198586/mot-198586-SkU-00565.xml	198586	ek	avgifter utgår i form av s. k. undervägsavgifter, avgifter för radio och s. k.	 avgifter utgår i form av s. k. undervägsavgifter, avgifter för radio och s.k. 	1	0.1538461595773697	0.01282051282051282
data/198586/mot-198586-SkU-00565.xml	198586	ek	genomströmningsavgift för bränslet. Därtill kommer landnings- och parke-	 genomströmningsavgift för bränslet. Därtill kommer landnings- och parke-	0	0.0	0.0
data/198586/mot-198586-SkU-00565.xml	198586	ek	skatt är ytterst marginell. Eftersom det i hög grad är samhället som har nytta	 skatt är ytterst marginell. Eftersom det i hög grad är samhället som har nytta	0	0.0	0.0
data/198687/mot-198687-KU-00112.xml	198687	ek	svenska samhället och dess ekonomi. De utgör den sektor, inom vilken det	 svenska samhället och dess ekonomi. De utgör den sektor, inom vilken det	0	0.0	0.0
data/198687/mot-198687-KU-00112.xml	198687	ek	Olika borgerliga krafters strävan att rasera eller urholka offentliga	 Olika borgerliga krafters strävan att rasera eller urholka offentliga	0	0.0	0.0
data/198687/mot-198687-KU-00112.xml	198687	ek	frågor har vi en annan uppfattning än propositionen - det gäller bl. a.	 frågor har vi en annan uppfattning än propositionen — det gäller bl.a. 	2	0.25	0.028169014084507043
data/198687/mot-198687-KrU-00107.xml	198687	ek	verkställa arrendevärdering av sina jordegendomar.	 verkställa arrendevärdering av sina jordegendomar.	0	0.0	0.0
data/198687/mot-198687-KrU-00107.xml	198687	ek	gande förslag inte fått en helt tillfredsställande lösning. Om reformen ge-	 gande förslag inte fått en helt tillfredsställande lösning. Om reformen ge-	0	0.0	0.0
data/198687/mot-198687-KrU-00107.xml	198687	ek	nomförs är det viktigt att garantier skapas för att den kompetens som bo-	 nomförs är det viktigt att garantier skapas för att den kompetens som bo-	0	0.0	0.0
data/198687/mot-198687-sku-00128.xml	198687	ek	till att vid förmögenhetsbeskattningen endast utgöra 30 % av substansvär-	till att vid förmögenhetsbeskattningen endast utgöra 30 26 av substansvär-	2	0.10000000149011612	0.0273972602739726
data/198687/mot-198687-sku-00128.xml	198687	ek	marknadsvärdet.	 marknadsvärdet.	0	0.0	0.0
data/198687/mot-198687-sku-00128.xml	198687	ek	skatten för denna typ av aktier, och vi motsätter oss därför förslaget.	 skatten för denna typ av aktier, och vi motsätter oss därför förslaget.	0	0.0	0.0
data/198788/mot-198788-AU-00608.xml	198788	ek	inte utbetalas förrän vid 65 års ålder. Det är då fråga om en ålderslivränta.	 inte utbetalas förrän vid 65 års ålder. Det är då fråga om en ålderslivränta.	0	0.0	0.0
data/198788/mot-198788-AU-00608.xml	198788	ek	Omkring en tredjedel — 200 000 — av de statligt anställda pensioneras före	 Omkring en tredjedel — 200 000 — av de statligt anställda pensioneras före	0	0.0	0.0
